player_name_clean,year_ahead,attribute,value,percentile
julian strawther,4,Perimeter_Defense,58.1876511130981,30.7
julian strawther,4,Playmaking,45.1661718941097,13.0
julian strawther,4,Rebounding,34.1276695948267,6.4
julian strawther,4,Scoring,50.2657633756638,42.3
julian strawther,4,Shooting,53.4148821669464,20.4
julian strawther,5,Efficiency,70.2741144574089,9.4
julian strawther,5,Impact,58.9765504359632,25.7
julian strawther,5,Interior_Defense,57.0405281348267,23.8
julian strawther,5,Perimeter_Defense,61.12028308255,50.9
julian strawther,5,Playmaking,45.7030200219517,11.2
julian strawther,5,Rebounding,34.4449158232832,7.2
julian strawther,5,Scoring,50.1856440564036,40.7
julian strawther,5,Shooting,53.9762745040302,19.0
julius randle,0,Efficiency,82.526355,75.4
julius randle,0,Impact,73.232709,93.2
julius randle,0,Interior_Defense,55.77777,22.2
julius randle,0,Perimeter_Defense,53.092397,27.3
julius randle,0,Playmaking,66.807193,87.6
julius randle,0,Rebounding,71.501173,90.2
julius randle,0,Scoring,83.910002,94.0
julius randle,0,Shooting,66.034872,71.7
julius randle,1,Efficiency,81.6482084708023,75.2
julius randle,1,Impact,68.9857469295349,85.8
julius randle,1,Interior_Defense,55.8526222281647,16.8
julius randle,1,Perimeter_Defense,53.3612144247742,22.2
julius randle,1,Playmaking,64.9261161872559,86.4
julius randle,1,Rebounding,69.8338771864395,88.8
julius randle,1,Scoring,86.5595607825775,94.6
julius randle,1,Shooting,64.1984791205139,68.5
julius randle,2,Efficiency,81.0038510279465,71.9
julius randle,2,Impact,68.8731164430466,84.2
julius randle,2,Interior_Defense,55.9274744563293,14.0
julius randle,2,Perimeter_Defense,53.7379377142639,18.6
julius randle,2,Playmaking,63.32743402211,83.6
julius randle,2,Rebounding,69.0208170815926,88.4
julius randle,2,Scoring,90.3981232711334,95.2
julius randle,2,Shooting,64.1124324248047,70.3
julius randle,3,Efficiency,80.4795521216202,68.5
julius randle,3,Impact,70.7250979636993,87.4
julius randle,3,Interior_Defense,56.002326684494,13.6
julius randle,3,Perimeter_Defense,54.1146610037537,15.2
julius randle,3,Playmaking,61.3891564199142,80.6
julius randle,3,Rebounding,68.7288493021946,88.0
julius randle,3,Scoring,91.955001,95.2
julius randle,3,Shooting,64.8406094060154,72.1
julius randle,4,Efficiency,79.9552532152939,65.9
julius randle,4,Impact,71.3218309973564,86.8
julius randle,4,Interior_Defense,56.0771789126587,14.0
julius randle,4,Perimeter_Defense,54.4913842932434,12.6
julius randle,4,Playmaking,59.3347147294693,76.4
julius randle,4,Rebounding,68.4368815227966,87.6
julius randle,4,Scoring,91.955001,95.0
julius randle,4,Shooting,65.5687863872261,74.7
julius randle,5,Efficiency,79.4309543089676,61.3
julius randle,5,Impact,71.6251977180328,86.0
julius randle,5,Interior_Defense,56.0979913048935,17.2
julius randle,5,Perimeter_Defense,55.1545846716614,12.4
julius randle,5,Playmaking,58.5740444847755,74.9
julius randle,5,Rebounding,67.8138202234726,87.4
julius randle,5,Scoring,91.955001,94.8
julius randle,5,Shooting,65.4269650027962,73.9
justin champagnie,0,Efficiency,76.834988,29.7
justin champagnie,0,Impact,57.574216,24.6
justin champagnie,0,Interior_Defense,60.42037,58.9
justin champagnie,0,Perimeter_Defense,58.478626,61.7
justin champagnie,0,Playmaking,46.200319,39.7
justin champagnie,0,Rebounding,58.164828,78.8
justin champagnie,0,Scoring,45.688737,27.3
justin champagnie,0,Shooting,56.169152,36.9
justin champagnie,1,Efficiency,75.2864981909637,32.9
justin champagnie,1,Impact,57.9588733829651,30.1
justin champagnie,1,Interior_Defense,60.8653124743652,57.5
justin champagnie,1,Perimeter_Defense,60.3709044328461,63.3
justin champagnie,1,Playmaking,47.081319161171,37.9
justin champagnie,1,Rebounding,57.9686590706615,77.6
justin champagnie,1,Scoring,46.8413711438293,29.7
justin champagnie,1,Shooting,56.833623924305,41.9
justin champagnie,2,Efficiency,74.2512248774414,35.5
justin champagnie,2,Impact,58.5470321096573,30.9
justin champagnie,2,Interior_Defense,60.6504709893417,53.5
justin champagnie,2,Perimeter_Defense,62.2927739492187,66.7
justin champagnie,2,Playmaking,47.9315787632408,36.3
justin champagnie,2,Rebounding,57.4852572953014,74.7
justin champagnie,2,Scoring,47.8908053288574,32.3
justin champagnie,2,Shooting,57.7307973588009,46.1
justin champagnie,3,Efficiency,73.7934273501282,33.1
justin champagnie,3,Impact,59.3629479177389,34.3
justin champagnie,3,Interior_Defense,60.2935471111488,50.1
justin champagnie,3,Perimeter_Defense,63.5276088586578,69.3
justin champagnie,3,Playmaking,48.7781264264526,32.7
justin champagnie,3,Rebounding,57.0018555199413,72.9
justin champagnie,3,Scoring,48.5259136805649,34.7
justin champagnie,3,Shooting,58.386375495245,46.1
justin champagnie,4,Efficiency,74.6830088963156,33.3
justin champagnie,4,Impact,60.0562687285337,36.7
justin champagnie,4,Interior_Defense,59.7670522504997,45.9
justin champagnie,4,Perimeter_Defense,64.0071527829895,72.5
justin champagnie,4,Playmaking,49.297068484539,30.9
justin champagnie,4,Rebounding,56.6536392843037,70.9
justin champagnie,4,Scoring,48.8298744509335,32.3
justin champagnie,4,Shooting,59.8292551720638,47.5
justin champagnie,5,Efficiency,75.5604047720675,35.7
justin champagnie,5,Impact,60.640512800971,38.5
justin champagnie,5,Interior_Defense,59.1788929575634,43.9
justin champagnie,5,Perimeter_Defense,64.0615721812973,71.9
justin champagnie,5,Playmaking,49.7816525180283,28.5
justin champagnie,5,Rebounding,56.0425007616787,69.9
justin champagnie,5,Scoring,48.5309859762306,31.1
justin champagnie,5,Shooting,59.8124302113552,42.9
justin edwards,0,Efficiency,77.642309,35.3
justin edwards,0,Impact,58.949272,31.7
justin edwards,0,Interior_Defense,58.607896,46.9
justin edwards,0,Perimeter_Defense,60.767925,70.7
justin edwards,0,Playmaking,45.980742,39.1
justin edwards,0,Rebounding,39.593129,24.8
justin edwards,0,Scoring,50.159033,46.3
justin edwards,0,Shooting,65.127887,68.7
justin edwards,1,Efficiency,77.4410120744553,46.5
justin edwards,1,Impact,59.4385943047256,37.3
justin edwards,1,Interior_Defense,59.6646317540131,48.7
justin edwards,1,Perimeter_Defense,62.3296992538452,72.3
justin edwards,1,Playmaking,47.1296738609238,38.3
justin edwards,1,Rebounding,47.593129,54.1
justin edwards,1,Scoring,51.5778959388809,49.7
justin edwards,1,Shooting,64.6950428380127,70.7
justin edwards,2,Efficiency,77.23148827742,51.9
justin edwards,2,Impact,59.6552779309006,38.3
justin edwards,2,Interior_Defense,59.4818511305771,44.7
justin edwards,2,Perimeter_Defense,63.8543905971527,74.1
justin edwards,2,Playmaking,48.1211602910919,37.1
justin edwards,2,Rebounding,47.5759081415155,50.7
justin edwards,2,Scoring,52.0998678798752,50.7
justin edwards,2,Shooting,63.66641591922,68.5
justin edwards,3,Efficiency,77.0219644803848,52.9
justin edwards,3,Impact,59.4459604851456,35.3
justin edwards,3,Interior_Defense,59.154823511692,39.1
justin edwards,3,Perimeter_Defense,64.249850368309,73.7
justin edwards,3,Playmaking,48.9616729244156,33.7
justin edwards,3,Rebounding,47.4931774459102,48.9
justin edwards,3,Scoring,51.8023380632477,49.1
justin edwards,3,Shooting,64.408119667923,70.3
justin edwards,4,Efficiency,76.6199753780212,46.7
justin edwards,4,Impact,59.296158754036,30.9
justin edwards,4,Interior_Defense,58.6305527387581,36.3
justin edwards,4,Perimeter_Defense,64.2014416215897,73.3
justin edwards,4,Playmaking,49.8146136030121,32.9
justin edwards,4,Rebounding,47.3701101861217,48.3
justin edwards,4,Scoring,51.5048082466202,47.5
justin edwards,4,Shooting,64.2893222464676,69.3
justin edwards,5,Efficiency,76.6135516662445,44.3
justin edwards,5,Impact,59.6169744364471,30.5
justin edwards,5,Interior_Defense,58.1339938341103,36.9
justin edwards,5,Perimeter_Defense,63.8355061171532,69.5
justin edwards,5,Playmaking,50.5806552990837,32.3
justin edwards,5,Rebounding,47.3106905765154,47.7
justin edwards,5,Scoring,51.2757111038046,46.5
justin edwards,5,Shooting,64.6313046111221,69.5
jusuf nurkic,0,Efficiency,78.860086,47.5
jusuf nurkic,0,Impact,64.583044,67.9
jusuf nurkic,0,Interior_Defense,67.911909,84.6
jusuf nurkic,0,Perimeter_Defense,66.661959,87.8
jusuf nurkic,0,Playmaking,57.749438,72.3
jusuf nurkic,0,Rebounding,92.64571,98.2
jusuf nurkic,0,Scoring,58.518575,70.7
jusuf nurkic,0,Shooting,50.114581,19.2
jusuf nurkic,1,Efficiency,78.8427842021332,57.3
jusuf nurkic,1,Impact,62.7081455663147,59.1
jusuf nurkic,1,Interior_Defense,65.5230858782139,78.6
jusuf nurkic,1,Perimeter_Defense,65.8555608466949,84.0
jusuf nurkic,1,Playmaking,56.6690042736893,70.7
jusuf nurkic,1,Rebounding,91.0679369058227,97.4
jusuf nurkic,1,Scoring,57.4319338075638,67.1
jusuf nurkic,1,Shooting,51.522666078001,20.2
jusuf nurkic,2,Efficiency,78.8254824042664,60.5
jusuf nurkic,2,Impact,60.7848162129822,45.9
jusuf nurkic,2,Interior_Defense,63.2487908759918,70.1
jusuf nurkic,2,Perimeter_Defense,64.7036350444641,77.4
jusuf nurkic,2,Playmaking,55.5885705473785,68.7
jusuf nurkic,2,Rebounding,89.0614965047455,96.6
jusuf nurkic,2,Scoring,56.3145021669388,62.9
jusuf nurkic,2,Shooting,52.930751156002,24.6
jusuf nurkic,3,Efficiency,78.8081806063995,60.1
jusuf nurkic,3,Impact,59.0241689160767,31.5
jusuf nurkic,3,Interior_Defense,62.1896318355408,62.9
jusuf nurkic,3,Perimeter_Defense,63.7130735591736,70.3
jusuf nurkic,3,Playmaking,55.5706477361684,67.7
jusuf nurkic,3,Rebounding,87.2100085105514,96.4
jusuf nurkic,3,Scoring,55.1314417593002,59.3
jusuf nurkic,3,Shooting,54.3388362340031,29.7
jusuf nurkic,4,Efficiency,79.4625474870548,63.5
jusuf nurkic,4,Impact,57.7334842160645,20.8
jusuf nurkic,4,Interior_Defense,60.2381213204768,49.3
jusuf nurkic,4,Perimeter_Defense,62.6495111063805,61.7
jusuf nurkic,4,Playmaking,55.3118337887292,65.3
jusuf nurkic,4,Rebounding,85.824316390953,96.0
jusuf nurkic,4,Scoring,53.8383298389435,53.3
jusuf nurkic,4,Shooting,54.9965764097271,27.9
jusuf nurkic,5,Efficiency,80.0012830257759,64.1
jusuf nurkic,5,Impact,56.9018276408615,18.8
jusuf nurkic,5,Interior_Defense,58.1748651088979,37.5
jusuf nurkic,5,Perimeter_Defense,61.436263151535,52.5
jusuf nurkic,5,Playmaking,54.9143351810937,62.1
jusuf nurkic,5,Rebounding,84.6710692729569,95.8
jusuf nurkic,5,Scoring,52.7405299417495,50.1
jusuf nurkic,5,Shooting,56.6810181550083,32.9
karl anthony towns,0,Efficiency,86.995699,94.8
karl anthony towns,0,Impact,76.217039,96.2
karl anthony towns,0,Interior_Defense,65.07935,76.8
karl anthony towns,0,Perimeter_Defense,56.368606,50.3
karl anthony towns,0,Playmaking,56.368668,70.1
karl anthony towns,0,Rebounding,83.206004,95.0
karl anthony towns,0,Scoring,86.605312,95.6
karl anthony towns,0,Shooting,69.978743,83.8
karl anthony towns,1,Efficiency,83.0617290254822,83.0
karl anthony towns,1,Impact,74.9781319012299,95.0
karl anthony towns,1,Interior_Defense,64.7712890559197,76.4
karl anthony towns,1,Perimeter_Defense,56.1917699862061,38.9
karl anthony towns,1,Playmaking,56.1722324739866,69.7
karl anthony towns,1,Rebounding,79.9380637171783,94.8
karl anthony towns,1,Scoring,84.359273801529,93.8
karl anthony towns,1,Shooting,63.7911724281006,67.3
karl anthony towns,2,Efficiency,82.9951064106216,82.4
karl anthony towns,2,Impact,74.409066926445,94.6
karl anthony towns,2,Interior_Defense,64.283708458519,75.2
karl anthony towns,2,Perimeter_Defense,56.0149339724121,30.9
karl anthony towns,2,Playmaking,55.9757969479733,69.3
karl anthony towns,2,Rebounding,78.158077931694,94.4
karl anthony towns,2,Scoring,82.6701890332336,93.2
karl anthony towns,2,Shooting,63.709606571167,68.7
karl anthony towns,3,Efficiency,82.9284837957611,81.8
karl anthony towns,3,Impact,74.3031693806305,93.6
karl anthony towns,3,Interior_Defense,63.7961278611183,73.3
karl anthony towns,3,Perimeter_Defense,55.9173261213837,24.2
karl anthony towns,3,Playmaking,55.7793614219599,68.3
karl anthony towns,3,Rebounding,76.8599301341095,93.6
karl anthony towns,3,Scoring,81.1388199431534,92.0
karl anthony towns,3,Shooting,63.6280407142334,67.3
karl anthony towns,4,Efficiency,82.8618611809006,79.6
karl anthony towns,4,Impact,74.3464444389,92.6
karl anthony towns,4,Interior_Defense,63.4413139873505,72.1
karl anthony towns,4,Perimeter_Defense,55.8295535135803,18.4
karl anthony towns,4,Playmaking,55.5829258959465,66.5
karl anthony towns,4,Rebounding,75.2707404854813,93.2
karl anthony towns,4,Scoring,79.8786465031739,88.2
karl anthony towns,4,Shooting,62.9693011474304,63.9
karl anthony towns,5,Efficiency,82.79523856604,76.8
karl anthony towns,5,Impact,74.062331031765,90.2
karl anthony towns,5,Interior_Defense,63.0831921750069,69.1
karl anthony towns,5,Perimeter_Defense,55.3090081501541,13.0
karl anthony towns,5,Playmaking,55.7345720033817,65.3
karl anthony towns,5,Rebounding,73.3227779629745,91.4
karl anthony towns,5,Scoring,78.7503175837631,86.2
karl anthony towns,5,Shooting,64.6496183108978,69.7
karlo matkovic,0,Efficiency,83.708255,84.0
karlo matkovic,0,Impact,59.713243,38.3
karlo matkovic,0,Interior_Defense,71.498618,88.8
karlo matkovic,0,Perimeter_Defense,50.557488,15.6
karlo matkovic,0,Playmaking,43.934831,28.5
karlo matkovic,0,Rebounding,56.396132,76.4
karlo matkovic,0,Scoring,49.665472,44.9
karlo matkovic,0,Shooting,59.34072,47.9
karlo matkovic,1,Efficiency,82.6022574375915,80.6
karlo matkovic,1,Impact,59.516647211998,38.1
karlo matkovic,1,Interior_Defense,69.9812059335403,88.2
karlo matkovic,1,Perimeter_Defense,51.672381913269,14.6
karlo matkovic,1,Playmaking,44.9054981237946,27.1
karlo matkovic,1,Rebounding,56.2977357285328,74.5
karlo matkovic,1,Scoring,50.0341683617802,44.3
karlo matkovic,1,Shooting,58.6775878092957,49.7
karlo matkovic,2,Efficiency,81.3576797913361,74.1
karlo matkovic,2,Impact,59.171813599556,35.9
karlo matkovic,2,Interior_Defense,68.5840673379593,87.0
karlo matkovic,2,Perimeter_Defense,52.6061748619919,13.2
karlo matkovic,2,Playmaking,45.8308817512093,25.7
karlo matkovic,2,Rebounding,56.1590029077835,71.7
karlo matkovic,2,Scoring,49.8251521578999,42.3
karlo matkovic,2,Shooting,58.0144556185913,48.7
karlo matkovic,3,Efficiency,80.4767834614563,68.3
karlo matkovic,3,Impact,59.5850456280403,36.7
karlo matkovic,3,Interior_Defense,67.1341556541614,83.8
karlo matkovic,3,Perimeter_Defense,53.6306575890427,12.8
karlo matkovic,3,Playmaking,46.756265378624,23.8
karlo matkovic,3,Rebounding,56.0202700870342,70.9
karlo matkovic,3,Scoring,50.011475010869,41.1
karlo matkovic,3,Shooting,59.3132224700165,51.1
karlo matkovic,4,Efficiency,79.8404581021118,65.3
karlo matkovic,4,Impact,59.8416923803978,35.1
karlo matkovic,4,Interior_Defense,65.7136908106499,81.4
karlo matkovic,4,Perimeter_Defense,54.6551403160934,13.2
karlo matkovic,4,Playmaking,47.6816490060387,23.4
karlo matkovic,4,Rebounding,56.0612291323252,70.1
karlo matkovic,4,Scoring,49.6888169488878,37.9
karlo matkovic,4,Shooting,60.7826723477554,53.9
karlo matkovic,5,Efficiency,79.2041327427673,59.9
karlo matkovic,5,Impact,59.8167045635872,31.1
karlo matkovic,5,Interior_Defense,64.185657732933,76.8
karlo matkovic,5,Perimeter_Defense,55.9042274113541,15.2
karlo matkovic,5,Playmaking,48.6070326334534,21.6
karlo matkovic,5,Rebounding,55.5114886390276,69.1
karlo matkovic,5,Scoring,49.0530946693392,33.5
karlo matkovic,5,Shooting,60.6951674840164,47.3
kasparas jakucionis,0,Efficiency,25.0,0.2
kasparas jakucionis,0,Impact,32.617679,0.2
kasparas jakucionis,0,Interior_Defense,75.586375,92.8
kasparas jakucionis,0,Perimeter_Defense,100.0,100.0
kasparas jakucionis,0,Playmaking,40.0,11.8
kasparas jakucionis,0,Rebounding,40.430641,28.9
kasparas jakucionis,0,Scoring,19.652718,0.2
kasparas jakucionis,0,Shooting,38.294827,2.8
kasparas jakucionis,1,Efficiency,29.2153582572937,0.2
kasparas jakucionis,1,Impact,35.1141798497238,0.2
kasparas jakucionis,1,Interior_Defense,71.5104298610687,89.8
kasparas jakucionis,1,Perimeter_Defense,96.6305451393127,100.0
kasparas jakucionis,1,Playmaking,43.4224300384521,21.4
kasparas jakucionis,1,Rebounding,42.4397864982758,38.9
kasparas jakucionis,1,Scoring,21.5968126578979,0.2
kasparas jakucionis,1,Shooting,42.794827,3.4
kasparas jakucionis,2,Efficiency,33.3970129489899,0.2
kasparas jakucionis,2,Impact,37.6755659581222,0.2
kasparas jakucionis,2,Interior_Defense,68.0535955448151,86.0
kasparas jakucionis,2,Perimeter_Defense,92.5731601715088,100.0
kasparas jakucionis,2,Playmaking,46.5027456283569,28.5
kasparas jakucionis,2,Rebounding,44.3173335239563,46.5
kasparas jakucionis,2,Scoring,23.5409073157959,0.2
kasparas jakucionis,2,Shooting,45.1974040425796,4.6
kasparas jakucionis,3,Efficiency,37.593878030777,0.2
kasparas jakucionis,3,Impact,40.1663678885498,0.2
kasparas jakucionis,3,Interior_Defense,66.0719821472168,81.8
kasparas jakucionis,3,Perimeter_Defense,89.0921428203583,100.0
kasparas jakucionis,3,Playmaking,49.2628216743469,36.1
kasparas jakucionis,3,Rebounding,45.4701167986069,46.7
kasparas jakucionis,3,Scoring,25.2964221759491,0.2
kasparas jakucionis,3,Shooting,46.0821555114765,4.8
kasparas jakucionis,4,Efficiency,40.8571541309357,0.2
kasparas jakucionis,4,Impact,41.6415186525383,0.2
kasparas jakucionis,4,Interior_Defense,64.1303710360527,75.8
kasparas jakucionis,4,Perimeter_Defense,86.0241997241974,100.0
kasparas jakucionis,4,Playmaking,51.6539826393127,43.7
kasparas jakucionis,4,Rebounding,44.6439082071457,45.7
kasparas jakucionis,4,Scoring,26.9210132880859,0.2
kasparas jakucionis,4,Shooting,46.7261255390424,4.2
kasparas jakucionis,5,Efficiency,43.9918887615204,0.2
kasparas jakucionis,5,Impact,42.5879616440335,0.2
kasparas jakucionis,5,Interior_Defense,61.0002414603233,55.5
kasparas jakucionis,5,Perimeter_Defense,83.5664683580399,100.0
kasparas jakucionis,5,Playmaking,53.643675327301,53.7
kasparas jakucionis,5,Rebounding,44.3659744307671,45.7
kasparas jakucionis,5,Scoring,28.2361109777145,0.2
kasparas jakucionis,5,Shooting,46.4593696601171,2.2
kawhi leonard,0,Efficiency,88.277957,97.2
kawhi leonard,0,Impact,75.335608,95.8
kawhi leonard,0,Interior_Defense,60.699048,59.9
kawhi leonard,0,Perimeter_Defense,74.987262,96.6
kawhi leonard,0,Playmaking,58.956313,75.4
kawhi leonard,0,Rebounding,53.1608,72.9
kawhi leonard,0,Scoring,88.579432,96.8
kawhi leonard,0,Shooting,70.147304,84.8
kawhi leonard,1,Efficiency,87.3998104708023,96.0
kawhi leonard,1,Impact,72.0769157354431,91.8
kawhi leonard,1,Interior_Defense,60.5495742136459,55.5
kawhi leonard,1,Perimeter_Defense,71.9188110722656,95.8
kawhi leonard,1,Playmaking,58.6474086799984,75.4
kawhi leonard,1,Rebounding,55.059278269577,73.3
kawhi leonard,1,Scoring,95.0652770889587,97.8
kawhi leonard,1,Shooting,68.0395230666199,84.4
kawhi leonard,2,Efficiency,86.5216639416046,94.2
kawhi leonard,2,Impact,69.2950868551331,85.4
kawhi leonard,2,Interior_Defense,60.0630188161354,48.7
kawhi leonard,2,Perimeter_Defense,68.7627149714584,90.8
kawhi leonard,2,Playmaking,58.2478483775024,73.5
kawhi leonard,2,Rebounding,57.7535102565765,75.2
kawhi leonard,2,Scoring,100.0,99.2
kawhi leonard,2,Shooting,65.4136380568543,75.4
kawhi leonard,3,Efficiency,85.7026341335602,90.8
kawhi leonard,3,Impact,71.5090409462051,89.6
kawhi leonard,3,Interior_Defense,59.7802676731567,44.7
kawhi leonard,3,Perimeter_Defense,65.5462586773987,80.2
kawhi leonard,3,Playmaking,58.8881991961365,76.4
kawhi leonard,3,Rebounding,61.0163750846863,78.8
kawhi leonard,3,Scoring,100.0,99.0
kawhi leonard,3,Shooting,65.9439685359993,78.4
kawhi leonard,4,Efficiency,85.1112392322845,88.0
kawhi leonard,4,Impact,73.42043470784,91.0
kawhi leonard,4,Interior_Defense,59.0678507262688,40.5
kawhi leonard,4,Perimeter_Defense,63.857343871748,71.5
kawhi leonard,4,Playmaking,58.9352513858442,75.6
kawhi leonard,4,Rebounding,62.2598505218506,79.6
kawhi leonard,4,Scoring,100.0,99.0
kawhi leonard,4,Shooting,65.7634450212517,76.2
kawhi leonard,5,Efficiency,84.6945166961975,84.2
kawhi leonard,5,Impact,76.2294999305801,94.8
kawhi leonard,5,Interior_Defense,58.3554337793808,38.7
kawhi leonard,5,Perimeter_Defense,61.9626162616963,55.9
kawhi leonard,5,Playmaking,58.982303575552,75.8
kawhi leonard,5,Rebounding,63.6103081901551,82.2
kawhi leonard,5,Scoring,100.0,98.9
kawhi leonard,5,Shooting,66.2033159748116,76.6
keaton wallace,0,Efficiency,75.096899,20.8
keaton wallace,0,Impact,58.395028,28.9
keaton wallace,0,Interior_Defense,58.940137,50.9
keaton wallace,0,Perimeter_Defense,64.591746,82.6
keaton wallace,0,Playmaking,64.473241,84.8
keaton wallace,0,Rebounding,35.742067,12.4
keaton wallace,0,Scoring,44.349019,21.0
keaton wallace,0,Shooting,61.600091,56.9
keaton wallace,1,Efficiency,74.7283836277237,30.3
keaton wallace,1,Impact,56.7712358285217,19.8
keaton wallace,1,Interior_Defense,58.6426367472763,41.1
keaton wallace,1,Perimeter_Defense,65.3694008862457,81.0
keaton wallace,1,Playmaking,64.8414951251183,86.0
keaton wallace,1,Rebounding,36.8190709558411,15.0
keaton wallace,1,Scoring,45.2572072238388,20.6
keaton wallace,1,Shooting,61.3479562000427,59.1
keaton wallace,2,Efficiency,74.6371081741562,36.9
keaton wallace,2,Impact,55.93324816716,14.0
keaton wallace,2,Interior_Defense,58.3908903311844,33.1
keaton wallace,2,Perimeter_Defense,64.8049978291473,78.0
keaton wallace,2,Playmaking,63.713842837635,83.8
keaton wallace,2,Rebounding,37.3771808353348,17.4
keaton wallace,2,Scoring,45.8501547665062,18.4
keaton wallace,2,Shooting,61.1268445448074,58.1
keaton wallace,3,Efficiency,74.3475080402603,35.9
keaton wallace,3,Impact,55.4771904398232,14.2
keaton wallace,3,Interior_Defense,58.0560753058548,29.5
keaton wallace,3,Perimeter_Defense,65.1768340146027,78.8
keaton wallace,3,Playmaking,62.9273683117065,84.2
keaton wallace,3,Rebounding,38.2957747188492,23.8
keaton wallace,3,Scoring,46.5944905371132,21.0
keaton wallace,3,Shooting,61.7686785356197,60.1
keaton wallace,4,Efficiency,74.3175921114197,32.5
keaton wallace,4,Impact,54.6509766031532,12.2
keaton wallace,4,Interior_Defense,57.6011600207443,25.9
keaton wallace,4,Perimeter_Defense,64.9010937487564,77.4
keaton wallace,4,Playmaking,62.625883250061,83.6
keaton wallace,4,Rebounding,38.8404749837799,28.1
keaton wallace,4,Scoring,46.8411164969864,20.8
keaton wallace,4,Shooting,62.2909106806908,60.7
keaton wallace,5,Efficiency,74.7602404030075,29.9
keaton wallace,5,Impact,53.7419524837761,12.0
keaton wallace,5,Interior_Defense,57.1299611043091,25.1
keaton wallace,5,Perimeter_Defense,63.2754058515511,65.9
keaton wallace,5,Playmaking,62.2010289714966,82.8
keaton wallace,5,Rebounding,39.5856928435249,33.5
keaton wallace,5,Scoring,46.425984034008,17.6
keaton wallace,5,Shooting,62.8166053489838,59.9
keegan murray,0,Efficiency,79.537166,53.7
keegan murray,0,Impact,67.798247,80.8
keegan murray,0,Interior_Defense,65.92281,79.4
keegan murray,0,Perimeter_Defense,62.739092,77.8
keegan murray,0,Playmaking,41.871532,21.2
keegan murray,0,Rebounding,52.961819,72.5
keegan murray,0,Scoring,60.300744,72.7
keegan murray,0,Shooting,68.109675,78.0
keegan murray,1,Efficiency,80.1119961506042,66.7
keegan murray,1,Impact,68.8489339316101,85.6
keegan murray,1,Interior_Defense,66.9089506087875,83.0
keegan murray,1,Perimeter_Defense,63.5017197446747,75.8
keegan murray,1,Playmaking,43.2576934465714,20.8
keegan murray,1,Rebounding,54.6641828486862,71.7
keegan murray,1,Scoring,62.5086841016235,74.5
keegan murray,1,Shooting,68.8654036024094,86.6
keegan murray,2,Efficiency,80.8673479682121,70.5
keegan murray,2,Impact,69.9450186217041,87.8
keegan murray,2,Interior_Defense,67.4897451220131,84.4
keegan murray,2,Perimeter_Defense,62.9420589761658,69.5
keegan murray,2,Playmaking,44.4932403930969,20.2
keegan murray,2,Rebounding,57.140652603859,73.7
keegan murray,2,Scoring,64.8944014935913,76.6
keegan murray,2,Shooting,69.2717768052101,91.0
keegan murray,3,Efficiency,81.5719572788391,75.4
keegan murray,3,Impact,71.6373200202198,90.2
keegan murray,3,Interior_Defense,67.8626271305656,85.8
keegan murray,3,Perimeter_Defense,62.2188368635101,60.5
keegan murray,3,Playmaking,45.8260196813889,19.8
keegan murray,3,Rebounding,60.0502731273117,76.8
keegan murray,3,Scoring,67.2674941449585,77.2
keegan murray,3,Shooting,69.4219194748878,91.8
keegan murray,4,Efficiency,82.2341773158226,76.8
keegan murray,4,Impact,72.4936973595829,88.8
keegan murray,4,Interior_Defense,67.93757380229,86.0
keegan murray,4,Perimeter_Defense,61.3879471855087,51.7
keegan murray,4,Playmaking,47.0178389915772,20.2
keegan murray,4,Rebounding,59.8686824212017,76.8
keegan murray,4,Scoring,69.5811404614868,78.8
keegan murray,4,Shooting,69.0181242325783,89.4
keegan murray,5,Efficiency,82.845235229126,77.4
keegan murray,5,Impact,73.5216278338642,89.0
keegan murray,5,Interior_Defense,68.0267499728179,87.2
keegan murray,5,Perimeter_Defense,60.8644555883331,48.7
keegan murray,5,Playmaking,48.2867473730392,20.0
keegan murray,5,Rebounding,61.2288312087002,78.2
keegan murray,5,Scoring,71.5270959763946,79.0
keegan murray,5,Shooting,67.4222034314156,81.8
keldon johnson,0,Efficiency,81.4197,67.1
keldon johnson,0,Impact,65.347047,72.3
keldon johnson,0,Interior_Defense,54.007746,10.6
keldon johnson,0,Perimeter_Defense,53.141654,27.7
keldon johnson,0,Playmaking,48.317784,48.1
keldon johnson,0,Rebounding,55.417692,75.6
keldon johnson,0,Scoring,68.591565,83.2
keldon johnson,0,Shooting,62.867566,60.9
keldon johnson,1,Efficiency,81.5589504930496,74.3
keldon johnson,1,Impact,63.2177124071808,61.5
keldon johnson,1,Interior_Defense,55.0825625845871,12.4
keldon johnson,1,Perimeter_Defense,53.8516379687347,25.3
keldon johnson,1,Playmaking,49.4958410745468,47.9
keldon johnson,1,Rebounding,58.1570723596497,78.0
keldon johnson,1,Scoring,68.1566483249092,81.0
keldon johnson,1,Shooting,64.6348126039658,70.3
keldon johnson,2,Efficiency,81.8845069858551,78.0
keldon johnson,2,Impact,60.5349913645477,44.1
keldon johnson,2,Interior_Defense,56.0368251392326,14.6
keldon johnson,2,Perimeter_Defense,54.5742969843903,23.4
keldon johnson,2,Playmaking,50.44008837994,47.3
keldon johnson,2,Rebounding,60.3427448812408,78.6
keldon johnson,2,Scoring,68.2482977529192,80.4
keldon johnson,2,Shooting,66.2319641218338,79.4
keldon johnson,3,Efficiency,82.2280228349686,78.6
keldon johnson,3,Impact,60.1138732004852,38.7
